TITLE,DATE
"
			비투비 임현식 이어 이창섭·프니엘·육성재 무더기 확진 [공식]
		",2022.03.11. 오후 1:39
"
			'6년 열애' 현아♥던, 결혼 임박…프러포즈에 ""YES""
		",2022.02.04. 오전 9:24
"
			이은지, 자택 격리 중 코로나19 확진…'코빅' 녹화 불참
		",2022.02.23. 오후 3:14
"
			(여자)아이들 미연, 코로나19 확진…""백신 2차까지 접종"" [공식]
		",2022.02.18. 오후 12:41
"
			비투비 서은광, 코로나19 확진 ""목감기 증상…일정 중단"" [공식]
		",2022.02.15. 오전 11:39
"
			조권, 코로나19 확진…""백신 3차까지 맞아"" [공식]
		",2022.02.11. 오전 11:24
"
			펜타곤 여원, 음주 차량과 교통사고…""허리 부상에 활동 중단""
		",2022.02.10. 오전 11:40
"유비소프트, 더 샌드박스 메타버스서 게임 선보인다",2022-02-09 10:46
"
			[인터뷰+] 알렉사 ""AI 세계관, 에스파보다 먼저…다양함 기대해달라""
		",2022.01.17. 오전 8:02
"
			큐브, (여자)아이들 수진 '학폭 논란' 6개월 만에 탈퇴 매듭 [종합]
		",2021.08.14. 오후 10:01
"
			장현승, 11년 몸 담은 큐브와 결별…""전속계약 종료"" [공식]
		",2021.08.03. 오후 3:02
"
			라이관린·큐브 완전히 결별…""항소하지 않겠다"" [종합]
		",2021.06.18. 오전 7:16
"
			박선영, 큐브엔터와 전속 계약…나인우와 한솥밥
		",2021.05.26. 오후 12:46
"
			'프듀48' 한초원 드디어 데뷔…큐브 새 걸그룹 라잇썸 합류 [공식]
		",2021.04.20. 오전 8:25
"
			'BTS 제이홉 누나' 정지우, 큐브와 전속계약 체결 [공식]
		",2021.03.22. 오후 2:11
"
			큐브 ""(여자)아이들 수진, 학폭 아닌 다툼"" [전문]
		",2021.02.21. 오후 9:19
"
			엘키, CLC 탈퇴·큐브와 계약 해지 [공식]
		",2021.02.03. 오후 5:07
"
			法 ""라이관린, 큐브 전속계약 무효""
		",2021.06.17. 오후 3:43
"
			펜타곤 키노, 코로나19 확진…""다른 멤버들은 음성"" [공식]
		",2021.11.25. 오후 2:04
"
			'큐브 신인' 라잇썸 ""데뷔 믿기지 않아…멋진 모습 보여드릴 것""
		",2021.06.10. 오후 4:24
"
			라잇썸 측 ""코로나19 전원 음성 판정→당분간 자가격리""
		",2021.07.09. 오후 5:03
"
			신예 라잇썸, '엠카' 성공적 데뷔 첫 무대…상큼+발랄 '썸머송'
		",2021.06.11. 오전 8:02
"
			'죽어도 못 보내' 팬심 닿았나…2AM 완전체 컴백 ""긍정 논의 중""
		",2021.05.20. 오후 11:42
"
			'제이홉 친누나' 정지우, 오늘 결혼…가까운 지인들만 참석
		",2021.05.05. 오후 6:23
"비투비 前 멤버 정일훈, 대마초 161회 흡연 인정…""죄송합니다""",2021-04-22 13:25
"
			(여자)아이들 수진, 새 음원서 빠진다…""MV는 분량 편집"" [전문]
		",2021.04.19. 오후 3:01
"
			(여자)아이들 수진, 학폭 의혹 결국 법정행…""고소장 제출"" [공식]
		",2021.03.19. 오후 10:49
"
			JYP·큐브 대표 거쳐 S2엔터…홍승성 회장, 걸그룹 론칭 임박?
		",2021.03.08. 오후 1:12
"
			(여자)아이들 수진, 학폭 여파로 활동 중단…팀 5인 체제로 [공식]
		",2021.03.04. 오후 11:01
"
			(여자)아이들 수진 ""학폭? 난 떳떳해…서신애 입장 밝혀라"" [전문]
		",2021.03.19. 오후 11:46
"
			(여자)아이들 수진 ""학폭 억울하다, 서신애는…"" [전문]
		",2021.02.22. 오전 8:54
"'수진 학폭 논란' 팬들도 등 돌리나?… 여자아이들 갤러리 ""지지 거부""",2021-02-23 21:00
"
			[인터뷰+] 나인우, JYP연습생에서 큐브 1호 배우가 되기까지
		",2021.02.19. 오전 9:25
"
			서신애 ""학교폭력 괴로워""…가해자, 수진이었나
		",2021.02.22. 오전 9:27
"""이게 44억에 팔리다니""…BTS도 이정재도 꽂힌 투자 [연예 마켓+]",2021-11-27 19:42
"
			비투비 임현식·육성재, 14일 만기 전역 [공식]
		",2021.11.02. 오전 9:52
"
			펜타곤 진호, 오는 11월 14일 육군 만기 전역 [공식]
		",2021.09.29. 오전 10:27
"
			비투비 이민혁, 사흘 전 음성이었는데…코로나19 확진 [공식]
		",2021.07.17. 오후 4:02
"
			전소연, 신곡 '삠삠' 안무 영상 공개…러블리힙 에너지 폭발
		",2021.07.13. 오전 9:38
[코스닥 기업공시] (9일) 디에스케이 등,2021-07-10 2:11
"
			라잇썸, 스태프 코로나19 확진에 ""일정 취소 후 검사"" [공식]
		",2021.07.08. 오후 1:15
"
			라잇썸, '프듀48' 상실감 툭툭 털고, 밝고 자신 있게 데뷔 [종합]
		",2021.06.10. 오후 5:23
"
			(여자)아이들 민니, 코로나19 음성…""태국 지침 따라 자택서 격리""[공식]
		",2021.06.23. 오후 3:41
"
			(여자)아이들 소연, 후배 라잇썸에 ""멤버들 믿어라"" 조언
		",2021.06.10. 오후 4:48
"법정 구속된 前비투비 멤버 정일훈, 항소장 제출",2021-06-14 19:18
"
			비투비, '킹덤'서 선보인 'Blue Moon' 음원 13일 발매
		",2021.06.11. 오후 1:16
"
			HK영상｜라잇썸, 화사하고 밝은 에너지 가득…타이틀곡 '바닐라(Vanilla)' 데뷔 무대
		",2021.06.10. 오후 7:28
"
			라잇썸 초원 ""'프로듀스48' 조작, 당황스럽고 억울했다""
		",2021.06.10. 오후 5:00
"'대마 구입 161회' 정일훈, 징역 2년 선고…법정 구속 (종합)",2021-06-10 15:18
"
			'데뷔' 핫이슈 ""'홍승성 설립' S2 1호 그룹? 좋은 출발되어야죠"" [종합]
		",2021.04.28. 오후 3:19
"
			(여자)아이들 우기, 첫 솔로곡 '보니 앤 클라이드' 두번째 티저 공개
		",2021.05.20. 오전 8:37
"
			비투비 前 멤버 정일훈, '대마초 혐의' 오늘 2차 공판
		",2021.05.20. 오전 9:25
"
			(여자)아이들 우기, '보니 앤 클라이드' 이미지 공개…글로벌 팬 궁금+설렘 증폭
		",2021.05.18. 오전 8:50
"
			이홍기, FNC 이사 되나…""이단아 아닌 모범생""
		",2021.05.06. 오전 10:18
"
			'데뷔' 핫이슈 ""전 멤버가 메인 래퍼·보컬·댄서 다 되는 게 목표""
		",2021.04.28. 오후 2:50
"
			(여자)아이들 우기,신곡 'Giant' MV 티저 공개…성장 스토리 담았다
		",2021.05.12. 오후 1:13
"
			(여자)아이들 우기, 'A page' 스니펫 공개…강렬 사운드+독보적 보이스
		",2021.05.11. 오전 8:41
"
			(여자)아이들 우기, 'A page' 트랙 리스트 공개…직접 작곡·작사 참여
		",2021.05.10. 오전 11:52
"
			(여자)아이들 우기, 13일 첫 디지털 싱글 'A page' 글로벌 발매
		",2021.05.06. 오후 12:54
"(여자)아이들 수진 학폭 폭로자, 악플 쓴 누리꾼들 고소",2021-04-22 22:17
"
			이휘재 측 ""브브걸 CD 매니저가 관리했는데…"" 여론 '싸늘' [전문]
		",2021.03.22. 오전 9:34
"
			'성매매 벌금형' 지나, 의미심장한 글귀 게재
		",2021.04.15. 오후 2:49
"
			'제이홉 친누나' 정지우 결혼…'기업 이사 및 유튜버 활동'
		",2021.04.06. 오후 1:04
하차에 30억 손배소 소송까지…연예계 학폭 여진 계속 [이슈+],2021-04-02 14:21
"
			'킹덤' 최강창민 ""서은광 이사 직함 부러워, 난 18년 활동했는데…""
		",2021.04.01. 오후 12:00
"
			펜타곤, 신곡 'DO or NOT' 안무 연습 영상 화제
		",2021.03.20. 오후 3:05
"'학폭 논란' (여자)아이들 수진 ""서신애 괴롭힌 적 없어…입장 밝혀라""",2021-03-20 12:12
이다영이 불붙인 학폭 논란에 체육계·연예계 초토화[종합],2021-02-23 13:41
"봇물 터진 연예계 '학폭 미투'…일제히 ""사실무근"" 부인 [종합]",2021-02-22 17:21
"
			(여자)아이들 수진, 또 폭로글…""비공식 학폭위 열려"" 주장
		",2021.03.17. 오후 2:50
"
			'컴백 D-3' 펜타곤, 타이틀곡 'DO or NOT' MV 티저 영상 공개
		",2021.03.12. 오전 8:59
"
			펜타곤, 미니 11집 '러브 올 테이크' 콘셉트 트레일러 공개
		",2021.03.10. 오전 9:33
"
			(여자)아이들 수진 활동 중단→서신애 ""곧 새싹 돋아나겠지"" [종합]
		",2021.03.04. 오후 11:30
"
			펜타곤, 미니 11집 'LOVE or TAKE' 두 번째 콘셉트 이미지 공개
		",2021.03.04. 오전 8:49
"
			펜타곤 후이, 18일 입대…사회복무요원 근무
		",2021.02.01. 오후 6:52
"
			펜타곤, 미니 11집 'LOVE or TAKE' 첫 번째 콘셉트 이미지 공개
		",2021.03.03. 오전 8:37
"
			펜타곤, 미니 11집 '러브 올 테이크' 트랙리스트 공개…타이틀곡은 '두 올 낫'
		",2021.03.02. 오전 8:17
"
			펜타곤, 3월 15일 컴백 확정…미니 11집 'LOVE or TAKE' 발매
		",2021.02.25. 오전 11:07
"
			'학폭 의혹' (여자)아이들 수진 ""서신애와 대화한 적도 없어""
		",2021.02.22. 오전 10:14
"
			(여자)아이들 수진 학폭 의혹…소속사 ""사실관계 파악 중""
		",2021.02.21. 오후 2:20
"
			CLC 권은빈 '멀리서 보면 푸른 봄' 합류, 동명 웹툰 원작
		",2021.02.19. 오전 12:55
"
			'퍼스트브랜드 대상' 김수찬부터 위클리까지…2021년을 부탁해 [종합]
		",2021.01.29. 오후 4:42
"
			(여자)아이들, '인기가요'서 2주 연속 1위… 음악방송 9관왕 돌파
		",2021.02.01. 오전 8:43
"
			(여자)아이들, Dimitri Vegas &amp; Like Mike와 첫 컬래버레이션
		",2021.02.01. 오후 1:33
"
			(여자)아이들, '엠카' 2주 연속 1위…음악방송 첫 7관왕 달성
		",2021.01.29. 오전 8:27
"
			(여자)아이들, '뮤직뱅크'서 신곡 '화'로 1위…3관왕 달성
		",2021.01.23. 오전 11:28
"
			(여자)아이들, 신곡 '화'로 '엠카' 1위…""더 좋은 무대 보여드릴 것""
		",2021.01.22. 오전 8:47
"
			(여자)아이들, '쇼챔'서 신곡 '화'로 컴백 동시 1위…타오르는 인기 입증
		",2021.01.21. 오전 8:23
"
			(여자)아이들, 신곡 '화' 안무 연습 영상 공개…'퍼포먼스 장인' 면모 입증
		",2021.01.20. 오전 8:21
"
			HK영상｜(여자)아이들, 콘셉트 장인 다운 화려한 변신…타이틀 곡 '화(火花)' 무대
		",2021.01.11. 오후 6:51
"
			'컴백 D-2' (여자)아이들, 신곡 '화(火花)' MV 2차 티저 영상 공개
		",2021.01.09. 오전 8:00
"
			'컴백 D-3' (여자)아이들, 신곡 '화(火花)' 뮤직비디오 티저 영상 공개
		",2021.01.08. 오전 8:17
"
			'컴백 D-4' (여자)아이들, 미니 4집 'I burn' 오디오 티저 공개
		",2021.01.07. 오전 8:21
"
			(여자)아이들, 11일 미니 4집 'I burn' 발매…마지막 콘셉트 이미지 공개
		",2021.01.06. 오전 8:13
"
			(여자)아이들, 미니 4집 'I burn' 꽃(花) 버전 콘셉트 이미지 공개
		",2021.01.05. 오전 8:08
"
			(여자)아이들, 미니 4집 'I burn' 한(寒) 버전 콘셉트 이미지 공개
		",2021.01.04. 오전 8:06
