TITLE,DATE,PRESS,REPORTER,CONTENT
K팝 업계에도 '친환경' 바람…폐기물 되는 앨범은 '골칫거리' [연계소문],2022-06-12 13:58,한국경제,김수영 기자,"
[김수영의 연계소문]연(예)계 소문과 이슈 집중 분석아이돌 CD를 친환경 소재로엔터업계도 ESG 바람 '솔솔'""공연·플랫폼 등 적극적인 아이디어 오가야""



사진=게티이미지뱅크지속 가능한 발전을 위한 기업의 ESG(환경·사회·지배구조) 경영 강화 바람이 K팝 업계에도 불고 있다. 여러 아이돌이 컴백 때마다 100만장 이상의 앨범을 팔아치우고, 전 세계를 무대로 활동하는 등 엔터가 핵심 산업군으로 부상한 데 따라 사회적 책임 또한 강조되는 분위기다.K팝은 현재 역대급 호황을 누리고 있다고 해도 과언이 아니다. 2년 넘게 이어진 코로나19 팬데믹 상황에서도 방탄소년단, 세븐틴, NCT, 트와이스, 블랙핑크 등 K팝 대표주자들의 활약 속에서 거침없이 글로벌 성장을 일궈냈다.



K팝 팬들이 지난 4월 연예기획사 하이브 사옥 앞에서 친환경 앨범 선택지 도입을 촉구했다. /사진=연합뉴스음원을 듣는 시대에 누가 실물 앨범을 사겠냐고 생각하는 이들도 있겠지만, 음반은 공연과 함께 엔터 업계를 지탱하는 불변의 최대 수익원 중 하나로 꼽힌다. 지난해 우리나라 해외 음반 수출액은 2억 달러 고지를 밟았다. 데뷔한 지 채 3년이 되지 않은 신인들까지 앨범을 100만장 이상씩 팔아치우고 있다.일각에서는 앨범 판매량은 대중성의 지표가 아닌 팬덤 영향력을 나타내주는 수치라고 지적한다. 많은 팬이 CD를 플레이어에 넣고 감상하기 위해 앨범을 구매하는 것이 아닌, 포토카드·포토북 등 앨범에 든 추가 구성품을 다양하게 소장하기 위해 이를 대량으로 사들인다는 이유에서다. 실제로 팬들은 배보다 배꼽이 큰 소비를 당연한 듯 해왔고, 포토카드 교환 거래가 하나의 문화처럼 자리 잡기도 했다.하지만 K팝 앨범 판매량이 폭발적으로 급증하고, 이에 따른 환경오염 문제 등이 부각되며 팬들 사이에서도 세계적 위상에 걸맞은 업계의 사회적 책임이 따라야 한다는 목소리가 커졌다.케이팝 팬들이 모여 기후 행동을 하는 플랫폼 '케이팝포플래닛'은 '죽은 지구에는 케이팝도 없다'라는 이름으로 캠페인을 벌이며 친환경 앨범 발매를 촉구하고 있다. 이들은 지난 3월 한 달간 K팝 팬들로부터 사용하지 않는 실물 음반을 기부받았는데, 그 결과 무려 8027장이 모였다. 생산자가 사용 후 발생되는 폐기물의 재활용까지 책임지라는 취지로 엔터사에 이를 배송하기도 했다.포토카드가 빠진 앨범은 이내 폐기물 취급을 받는다. 하지만 단순 폐기물로만 취급하기엔 환경오염 유발 물질이 많다. CD는 자연 분해되는 데에만 100만년이 걸리는 폴리카보네이트라는 플라스틱으로 만들어진다. 사실상 자연분해가 어려워 소각해야 하는데 그 경우 유독가스가 발생한다. 포장재인 폴리염화비닐(PVC), 코팅 종이 등도 환경 문제를 일으킨다. 구성품으로 앨범 구매를 유도해온 업계의 오랜 방식이 오늘날에 이르러 지적받는 이유다.이에 일부 엔터사들은 친환경 소재로 앨범을 만들어 내놓고 있다. YG엔터테인먼트 소속 송민호, 트레저, 아이콘, SM엔터테인먼트 NCT 드림 등이 '환경 보호 앨범'을 선보였다. 국제산림관리협의회(FSC) 인증을 받은 용지와 콩기름 잉크, 휘발성 유기 화합물의 배출이 없는 환경친화적 코팅, 옥수수 전분에서 추출한 원료로 만든 친환경 수지를 활용하는 등의 방식이다.에이핑크, 빅톤의 소속사 IST엔터테인먼트는 포토카드만 실물로 받아보고 앨범 트랙이나 뮤직비디오, 제작 비하인드 사진 및 영상은 디지털 콘텐츠로 만들어 앱을 통해 보는 '플랫폼 앨범'으로 플라스틱 발생을 축소했다.음반 제작 소재 및 방식을 바꿔 환경 오염을 줄이겠다는 긍정적 첫발을 내디딘 셈이다. 하지만 ""아직 갈 길이 멀었다""는 시각도 있다. 팬들과 밀접하게 접촉하는 엔터사에서 먼저 행동에 나섰지만 여기서 그쳐서는 안 된다는 것이다. 음악 산업의 지속 가능한 발전을 위해서는 엔터사에 한정되지 않고, 관련 업계 전반에 걸친 보다 유기적이고 다각적인 고민과 연구가 수반되어야 할 시점이다.2019년 영국 밴드 콜드플레이의 투어 중단 선언은 많은 이들을 놀라게 했다. 콘서트에서 발생하는 대량의 탄소가 환경을 오염시킨다는 것에 책임을 느꼈다는 콜드플레이는 무려 6100억원에 달하는 투어 수익을 포기하고 이 같은 선언을 했다.그리고 투어를 멈춘 지 3년 만에 돌아온 이들은 탄소 배출을 줄인 '친환경 콘서트'를 대안으로 들고 왔다. 일회용 야광봉 대신 식물 기반으로 자이로밴드(LED손목밴드)를 만들었고, 공연에서 사용하는 색종이도 분해가 가능한 소재를 사용했다. 또 키네틱 플로어라는 바닥재를 사용해 관중들이 뛸 때마다 생기는 운동에너지를 전력으로 생산해내는 방식 등을 시도하고 있다.



사진=게티이미지뱅크멜론, 지니 등 음원 플랫폼에서 스트리밍하는 것 또한 음원 데이터를 전송하는 데 필요한 에너지를 생산하는 과정에서 온실가스가 배출된다.미국의 음악 매거진 롤링스톤에 따르면 음원을 제공하는 플랫폼에서는 스트리밍 시 전력, 대규모 냉각 시스템 등을 필요로 하는 서버가 활성화되고, 청취자의 장치에서는 다운로드한 노래를 재생할 때보다 배터리 수명을 두 배로 사용하게 된다고 했다. 그러면서 ""스트리밍 대신 모든 노래를 다운로드하면 첫 번째 청취 후 이산화탄소 배출량이 80% 감소한다""고 조언했다.특히 현재 엔터 업계는 메타버스 사업에 주력하는 등 온라인 플랫폼을 통한 콘텐츠 활용이 커지는 상황이기에 친환경 앨범 제작에서 나아가 온·오프라인을 모두 아우를 수 있는 자연 친화적 전략들이 적극적으로 제시되어야 할 것으로 보인다. 이를 위해서는 역시 관련 업계가 힘을 모아야 한다. 콘텐츠 업계에서는 넷플릭스가 지난해부터 '탄소 배출 제로' 프로젝트를 시행해 1년 만에 기존 방식 대비 1만 4000메트릭 톤 이상의 탄소 배출을 저감했다고 밝힌 바 있다. 제작 현장에 전기차를 도입하고, 디젤 발전기를 휴대용 전기 배터리 또는 친환경 수소 발전 장치로 교체하는 등의 방식이었다. 또 탄소배출권 프로젝트에도 투자하고 있다.한 가요계 관계자는 ""K팝의 친환경 전략이 의미 있는 첫걸음을 뗀 것은 사실이지만, 음반 판매 및 음원 스트리밍으로 순위를 매기는 방식이 너무 깊숙이 고착화되어 있기 때문에 한계에 부딪힐 수는 있다고 본다""며 ""탄력을 받기 위해서는 엔터사는 물론이고 공연 기획사, 음원 및 영상 플랫폼 사업자 간 실효성 있는 아이디어가 오가는 적극적인 분위기가 되어야 할 것""이라고 생각을 전했다.
"
"
			위너 ""컴백 준비하며 행복…신곡 MV에 수위 높은 장면 있다""
		",2022.07.05. 오전 11:26,None,None,None
"
			'K팝 솔로 돌풍' 나연 '빌보드' 7위…로제 '곤' 2억뷰 돌파
		",2022.07.04. 오전 9:19,None,None,None
"
			제철 맞은 위너, 7월 5일 컴백 [공식]
		",2022.06.20. 오전 9:17,None,None,None
"알파에너웍스-부산건축사회'맞손', BIPV설치 확대 기대",2022-06-10 20:39,한국경제,안대규 기자,"
부산·경남지역 건물 탄소중립에 기여…수주 확대되나안현진 대표 ""BIPV 컬러모듈 경쟁력으로 시장 활성화""



안현진 알파에너웍스 대표(오른쪽)와 최진태 부산건축사회 회장이 업무협약을 체결하고 기념촬영을 하고 있다. 알파에너웍스 제공국내 대표 건물 일체형 태양광 설비(BIPV) 기업인 알파에너웍스가 지역 건축물 탄소 중립에 기여하기위해 부산광역시건축사회와 손잡았다. 이를 통해 부산·경남지역 수요처가 확대될 전망이다.시스템반도체 개발 전문기업 알파홀딩스의 자회사인 알파에너웍스는 부산시건축사회와 건축물 탄소중립과 BIPV 활성화를 공동으로 추진키로 하는 업무 협약을 체결하였다고 10일 밝혔다. 이번 협약을 통해 양 기관은 건축물 탄소중립을 위한 신재생에너지 보급사업과 BIPV 사업 활성화를 위해 협력하기로 했다.BIPV란 건물 외벽에 설치된 외장재형 태양광 발전 설비로 전력 생산과 환경 보호 기능까지 갖춰 최근 각광을 받고 있다. 이 회사는 파란색 태양광 패널뿐만 아니라 다양한 색상을 구현할 수 있는 ‘컬러 BIPV’모듈을 세계 최초로 상용화했다. 합정동 YG엔터테인먼트 신사옥, KT 송파타워, 신사역 멀버리힐스 복합건물 등의 건물 외벽에 설치된 BIPV 모듈을 납품했고, 현재 여의도역 사거리에 신축 중인 사학연금서울회관에 컬러 모듈을 공급하고 있다.정부가 2020년 공공건축물에 적용한 제로에너지빌딩(ZEB) 의무화 제도가 2025년 민간건축물까지 확대·시행될 예정이라 국내 BIPV수요는 더 커질 전망이다. 서울시, 부산시를 비롯한 각 지방자치단체에서도 별도 의무화 규정을 두어 건축물 인허가 심의 시 일정 비율 이상의 신재생에너지 발전을 의무적으로 적용하도록 하고 있다. BIPV 국내 시장 규모는 2020년 1298억원에서 연평균 59%씩 증가해 2023년 5218억원, 2025년 약 1조원에 달할 것으로 예상된다.최진태 부산광역시건축사회 회장은 ""이번 협약이 탄소중립을 위한 전문가 단체와 기업이 협력을추진한 좋은 사례로서 환경을 생각한 건축문화 정착의 계기가 되길 바란다""며 ""알파에너웍스와의 업무협약을 통해 회원 업무의 경쟁력 강화는 물론 건축물의 탄소중립을 위한 BIPV 활성화 및 순환경제에 많은 기여를 할 수 있을 것""이라고 말했다.안현진 알파에너웍스 대표는 ""이번 업무협약을 계기로 BIPV 업계 선두주자로서 컬러 모듈 제조분야의 경쟁력을 바탕으로 부산, 울산, 경남 지역에서도 제로에너지빌딩 의무화에 앞장서고 건축물 탄소중립과 BIPV 시장 활성화를 앞당길 수 있기를 희망한다""고 말했다.
"
"블랙핑크, YG엔터테인먼트 효녀 역할 톡톡…52주 최고가 경신",2020-06-29 9:50,한국경제,김수영 기자,"
YG엔터테인먼트 52주 최고가 경신29일 오전 주식시장서 강세앞서 지난 26일 블랙핑크 컴백'How You Like That' 국내외 인기 돌풍



블랙핑크, 'How You Like That' 컴백 /사진=YG엔터테인먼트 제공그룹 블랙핑크의 컴백 효과에 와이지엔터테인먼트(122870) 주가가 급등세를 보이고 있다.29일 오전 9시 47분 기준 YG엔터테인먼트는 전 거래일 대비 4750원(14.03%) 오른 3만8600원에 거래되고 있다. 한때 장중 4만1000원까지 치솟으며 52주 신고가를 경신하기도 했다.앞서 지난 26일 YG엔터테인먼트 소속 블랙핑크가 약 1년 2개월 만에 컴백했다.현재 블랙핑크는 신곡 'How You Like That(하우 유 라이크 댓)'으로 호성적을 거두고 있는 중이다. K팝 걸그룹 최초로 미국 NBC '더 투나잇 쇼 스타링 지미 팰런(The Tonight Show Starring Jimmy Fallon, '지미 팰런쇼')'에 출연해 컴백 무대를 최초로 펼치는가 하면, 신곡 공개 이후 연일 신기록을 경신하고 있다.YG엔터테인먼트에 따르면 28일(현지시간) 블랙핑크의 신곡 'How You Like That'은 스포티파이 글로벌 톱50 차트에서 2위에 등극했다. 지난해 'Kill This Love(킬 디스 러브)'가 세운 종전 기록 5위를 넘어선 성과이자 역대 K팝 최고 순위(3위)를 한 계단 올려놓은 쾌거다. 국내 음원차트에서도 4일째 정상을 차지하고 있다.'How You Like That' 뮤직비디오 역시 공개 약 32시간 만에 유튜브 1억뷰를 돌파하며 세계 신기록을 세웠다.특히 블랙핑크는 'How You Like That' 공개를 시작으로 7~8월쯤 특별한 형태의 두 번째 신곡을 내고, 9월쯤에는 첫 정규앨범까지 발매, 하반기 내내 이어질 활약에 더욱 기대가 모아지고 있다.김수영 한경닷컴 기자 swimmingk@hankyung.com기사제보 및 보도자료 newsinfo@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			YG ""아이콘 김진환·구준회 음주 차량 탑승 중 사고, 엄중한 책임감 느껴"" [공식]
		",2020.07.14. 오전 10:03,None,None,None
"
			YG, 프로듀서 오디션 개최…창립 24년 만 처음 [공식]
		",2020.05.25. 오후 2:22,None,None,None
"
			YG 사과, 송민호 양양 클럽行에 ""각별히 주의하겠다"" [공식]
		",2020.05.12. 오후 5:32,None,None,None
"
			구혜선, MIMI엔터테인먼트와 전속 계약…YG 인연으로 든든한 지원군
		",2020.07.23. 오전 11:28,None,None,None
"YG에 1000억 투자했던 네이버, 이번에는 SM…""팬클럽 서비스 및 콘텐츠 강화""",2020-08-03 14:12,한국경제,김수영 기자,"
네이버, SM엔터테인먼트에 1000억 원 투자""글로벌 팬클럽 서비스 및 콘텐츠 강화 위해""



네이버, SM에 1000억 원 투자 /사진=SM엔터테인먼트, 네이버SM엔터테인먼트(이하 SM, 공동대표 이성수·탁영준)가 글로벌 팬클럽 서비스 및 콘텐츠 제작 강화를 위해 네이버(대표이사 한성숙)와 손잡는다. 3일 SM은 ""글로벌 팬클럽 서비스, 온라인 콘서트 및 차세대 영상 비즈니스 확대를 위해 네이버로부터 SM의 계열회사인 SMEJ Plus, 미스틱스토리 및 콘텐츠펀드에 총 1000억원 규모의 투자를 유치했다""고 밝혔다.특히 SM은 팬클럽 서비스를 네이버 브이라이브의 글로벌 커뮤니티 멤버십 플랫폼 '팬십(Fanship)'으로 일원화해 운영, 글로벌 팬클럽 서비스 역량을 확장 및 강화하며, 세계 최초 온라인 맞춤형 콘서트 '비욘드 라이브(Beyond Live)' 등의 공연은 물론 음악 관련 영상 콘텐츠 제작도 본격적으로 추진할 계획이다.이 외에도 양사는 앞으로 차세대 음악 콘텐츠 등을 전문으로 하는 동영상 스트리밍 서비스를 위한 사업 협력 방안을 논의할 예정이다.네이버는 이번 투자를 통해 브이라이브 'Fanship'의 글로벌 시장 확대와 디지털 영상 콘텐츠 발굴을 위해 SM그룹에 다각도로 투자를 진행하고, 차세대 영상 콘텐츠 발굴을 위한 제작 펀드 조성을 위해 에스엠과 상호 협력한다. 네이버 한성숙 대표는 ""네이버는 고도화된 라이브 및 커뮤니티 플랫폼 기술과 빅데이터 기반의 유료 비즈니스 모델로 비대면 디지털 공연 시장에서 새로운 경쟁력을 구축하고 있다""며 ""이번 투자를 통해 SM과 더욱 긴밀한 협업으로 Fanship의 경쟁력을 높이고, 글로벌 시장에 새로운 혁신을 보일 것""이라고 말했다. SM 이성수 대표는 ""온택트(Ontact) 시대에 비대면 콘텐츠 플랫폼 경쟁력이 있는 네이버와 손을 잡게 되어 양사의 시너지가 기대된다. SM은 글로벌 팬들을 대상으로 차별화된 콘텐츠를 제공하여 새로운 엔터테인먼트 시대를 열어갈 것""이라고 밝혔다.앞서 SM과 네이버는 지난 4월 글로벌 엔터테인먼트 경쟁력 강화를 위해 공동 글로벌 사업을 추진하는 내용의 전략적 제휴를 맺기도 했다.한편, 네이버는 2017년 YG엔터테인먼트에도 1000억 원을 투자한 바 있다. 당시 네이버는 YG의 지분 9.13%를 500억원에 인수해 2대 주주가 됐다. 나머지 500억은 YG의 투자 자회사인 YG인베스트먼트에 출연했다.김수영 한경닷컴 기자 swimmingk@hankyung.com기사제보 및 보도자료 newsinfo@hankyung.com▶ #믿고 보는 #기자 '한경 기자 코너'▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 모바일한경 구독신청 ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			'데뷔' 트레저, YG 보석함 뚫은 12인 'BOY'들의 질주가 시작된다 [종합]
		",2020.08.07. 오후 12:11,None,None,None
YG 이어 SM에 1000억 투자…네이버 '한류 콘텐츠' 키운다,2020-08-03 17:41,한국경제,김주완 기자,"
'브이라이브' 통해 팬서비스 강화비대면 공연시장 수익모델 발굴네이버가 엔터테인먼트업체 SM엔터테인먼트에 1000억원을 투자한다. 한류 영상 콘텐츠를 강화하기 위해서다.▶본지 7월 21일자 A22면 참조네이버는 SM엔터테인먼트 계열사인 ‘SMEJ Plus’와 ‘미스틱스토리’에 1000억원을 투자한다고 3일 발표했다. 네이버의 구체적인 지분 확보 내역은 비공개다. 네이버는 지난 4월 SM엔터테인먼트와 전략적 제휴도 맺었다.네이버는 자사의 동영상 유통 서비스인 ‘브이라이브’의 글로벌 커뮤니티 멤버십 플랫폼인 ‘팬십(Fanship)’의 역량을 강화하고, 차세대 영상 사업을 확대하기 위해 SM엔터테인먼트에 투자했다고 설명했다. 팬십은 빅데이터를 기반으로 스타가 팬을 위한 멤버십 프로그램을 직접 설계하고 구축하는 새로운 방식의 팬 대상 커뮤니티 서비스다. 네이버가 새로 구축한 한류 콘텐츠 수익 모델이다. SM엔터테인먼트는 그동안 운영한 자사의 다양한 팬클럽 서비스를 브이라이브의 팬십으로 통합하기로 했다.네이버는 이번 투자를 바탕으로 공연, 음악, 영상 등에서 새로운 디지털 콘텐츠도 발굴할 예정이다. 한성숙 네이버 대표는 “네이버는 고도화된 라이브 공연 운영 기술과 빅데이터 기반의 유료 사업 모델로 비대면 디지털 공연 시장에서 새로운 경쟁력을 갖추고 있다”며 “SM엔터테인먼트와 더욱 긴밀한 협업으로 글로벌 시장에서 새로운 혁신을 선보일 것”이라고 말했다. 이성수 SM엔터테인먼트 대표는 “글로벌 팬들을 대상으로 차별화된 콘텐츠를 제공해 새로운 엔터테인먼트 시대를 열어갈 것”이라고 강조했다.네이버는 2017년 YG엔터테인먼트에도 1000억원을 투자했다. 지금도 YG엔터테인먼트의 2대 주주다. 당시에도 브이라이브 서비스 강화가 목적이었다. 정보기술(IT)업계 관계자는 “최근 신종 코로나바이러스 감염증(코로나19) 여파로 비대면 공연이 더욱 주목받으면서 관련 플랫폼을 갖춘 네이버와 콘텐츠를 보유한 SM엔터테인먼트가 손잡게 된 것”이라고 설명했다.김주완 기자 kjwan@hankyung.com▶ #믿고 보는 #기자 '한경 기자 코너'▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 모바일한경 구독신청 ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			트레저, 데뷔 앨범 선주문량 20만 장 돌파…YG 대형 신인 입증
		",2020.08.12. 오후 1:22,None,None,None
"
			[인터뷰+] 트레저 ""빅뱅·위너 응원 받아…YG 색깔에 '소년' 더했죠""
		",2020.08.11. 오전 8:01,None,None,None
"
			'YG 신인' 트레저 방예담 ""블랙핑크 활약에 데뷔도 큰 관심 받아 감사""
		",2020.08.07. 오전 11:36,None,None,None
"
			블랙핑크 리사 정산금에 손 댄 전 매니저…YG ""변제 합의 후 퇴사""
		",2020.06.02. 오후 4:13,None,None,None
"
			'데뷔 D-1' YG 트레저, 타이틀곡 'BOY' 뮤비 티저 공개
		",2020.08.06. 오후 12:34,None,None,None
"
			트레저, 데뷔 싱글 선주문량 15만 장 돌파…YG 신인 최대 초동 기록
		",2020.08.03. 오후 1:31,None,None,None
"
			YG 신인 트레저, D-7 '데뷔 카운트다운 라이브' 예고
		",2020.07.31. 오후 12:59,None,None,None
"
			YG 신인 트레저, 8월 7일 첫 싱글앨범 발매 확정…12人 메인 포스터 공개
		",2020.07.29. 오전 10:15,None,None,None
"
			YG 신인 트레저, 12人 인트로 필름 공개…'빛나는 비주얼+강렬 에너지'
		",2020.07.27. 오전 10:05,None,None,None
"
			YG 신인 트레저, 첫 개인 포스터 공개…글로벌 팬 반응 '후끈'
		",2020.07.26. 오후 12:44,None,None,None
"
			이하이, 핫한 '소울퀸'의 컴백…AOMG 합류 후 ""YG 피해자? NO"" [이슈+]
		",2020.07.24. 오전 9:41,None,None,None
"
			YG 트레저, 31일 브이앱서 첫 '눕방 라이브' 진행
		",2020.08.29. 오후 9:43,None,None,None
"
			YG의 '공들인 탑' 트레저, 8월 7일 데뷔 확정…빅뱅·위너 인기 이을까
		",2020.07.20. 오후 12:25,None,None,None
[연계소문] 'YG is Back'…수치로 보는 '블랙핑크 효과',2020-07-11 8:28,한국경제,김수영 기자,"
[김수영의 연계소문]연(예)계 소문과 이슈 집중 분석'블랙핑크 효과' 입은 YG컴백 활동 주간에 52주 신고가 기록블랙핑크, 방탄소년단 넘는 신기록 행진9월 정규 앨범 발매 수익까지 기대



사진=YG엔터테인먼트그룹 블랙핑크(BLACKPINK)가 YG엔터테인먼트(이하 YG)의 키맨으로 급부상했다. '버닝썬 사태' 이후 눈에 띄는 반등을 이뤄내지 못했던 YG의 구겨진 자존심을 제대로 회복하고 있는 중이다. 음악, 비주얼, 패션 등 다방면에서 다시금 3대 기획사인 YG의 위상을 증명해내고 있다는 평가가 따른다.지난해 YG는 그룹 빅뱅 승리를 둘러싼 '버닝썬 사태'로 사상 최악의 위기에 직면했다. 4만2250원까지 치솟았던 주가는 각종 논란과 부딪히며 사정없이 곤두박질치기 시작했다. 지난해 2월 25일 8638억 원이었던 YG의 시총은 한 달 만에 6438억 원으로 25.47%나 급감했다. 2200억 원이 단기간에 증발해버린 것이었다. 그럼에도 엔터 업계 내에서 YG의 영향력이 크게 위축될 것인가 하는 물음에는 의문이 남았다. 그간 YG가 쌓아온 음악적 네트워크와 매니지먼트 능력을 무시할 수 없었던 영향이다.예상대로 YG는 본업에 집중하기 시작했다. '버닝썬 사태' 이후 그룹 블랙핑크, 위너, 이하이, 전소미, 아이콘, 은지원, 악뮤까지 컴백이 쉴 틈 없이 이어졌다. 아티스트들의 활동이 뜸해 'YG 보석함'이라는 수식어가 따르던 과거와는 사뭇 다른 행보였다. 그럼에도 분위기를 역전시킬 수준의 반전은 일어나지 않았고, 지난 3월에는 1만8950원으로 52주 신저가를 기록하기도 했다.그런 YG의 가장 큰 기대주는 블랙핑크의 컴백이었다. YG의 캐시카우인 빅뱅과 재계약을 하고, 이들의 복귀 무대를 미국 코첼라 페스티벌로 정하기까지 했지만 코로나19(신종 코로나바이러스 감염증)의 여파로 컴백 계획에 차질이 생겼기 때문이다. 그 가운데 블랙핑크가 끌어오는 글로벌 영향력이 상당했다. 앞서 영국의 팝 뮤지션 두아 리파와 협업해 화제를 모은 바 있는 블랙핑크는 컴백을 앞두고 레이디 가가의 신곡에 피처링으로 참여했다. 협업곡 '사워 캔디(Sour Candy)'로 미국 빌보드 메인차트인 '핫 100'과 영국 '오피셜 차트 싱글 톱40'에서 각각 33위, 17위로 첫 진입하는 성과를 거뒀다. K팝 걸그룹 최초이자 최고에 해당하는 성적이었다. ◆ 32시간 만에 1억뷰·기네스 5개…방탄소년단도 넘었다



블랙핑크 'How You Like That' 빌보드 '핫 100' 33위 진입 /사진=YG엔터테인먼트 제공이 기세를 이어 컴백 역시 성공적이었다. 지난달 26일 공개된 블랙핑크의 신곡 '하우 유 라이크 댓(How You Like That)'은 연일 글로벌 신기록 경신을 이어가고 있는 중이다. '하우 유 라이크 댓'은 국내 음원차트를 휩쓴 것은 물론, 아이튠즈 전 세계 64개국 1위, 일본 라인 뮤직, 중국 QQ뮤직, 중국 음악 플랫폼 텐센트 실시간 뮤직차트에서도 1위를 기록했다. 빌보드 '핫 100'에도 '사워 캔디'와 동일하게 33위로 진입했다.특히 이번 신곡은 정규 앨범을 발매하기 전에 선공개한 노래인데도 불구하고 그룹 방탄소년단의 앞선 기록까지 넘어서고 있어 업계가 주목하고 있다. 세계 최대 음원 스트리밍 서비스인 스포티파이에서 종전 K팝 최고 기록은 방탄소년단의 '작은 것들을 위한 시'가 기록한 3위였다. 그러나 블랙핑크는 '하우 유 라이크 댓'으로 글로벌 톱50차트에서 2위를 차지, K팝 최고 순위를 새롭게 썼다.'유튜브 퀸'답게 뮤직비디오 인기도 범상치 않다. '하우 유 라이크 댓' 뮤직비디오는 공개 첫날 8630만뷰를 넘겼고, 이내 공개 32시간 만에 1억뷰를 돌파했다. 유튜브에 올라온 전 세계 뮤직비디오 중 최단 시간에 1억뷰를 달성한 것이었다. 또, 신기록이었다. 앞서 방탄소년단의 '작은 것들을 위한 시'는 37시간 37분만에 1억뷰를 기록했지만 블랙핑크는 그보다 5시간이나 빠르게 1억뷰를 넘겼다.기네스에도 무려 5개나 기록을 남겼다. '공개 24시간 내 유튜브 동영상 최다 조회수', '공개 24시간 내 유튜브 뮤직비디오 최다 조회수', '공개 24시간 내 케이팝 그룹 뮤직비디오 최다 조회수', '유튜브 프리미어 동영상 중 최다 접속자 수', '유튜브 프리미어 뮤직비디오 중 최다 접속자 수'까지 방탄소년단이 지녔던 3개의 월드 레코드보다 2개 더 부문을 추가한 5개의 기록을 공식 등재했다.특히 블랙핑크의 유튜브 화력은 음악뿐만 아니라 패션과 콘셉트, 비주얼까지 다방면으로 트렌디함을 충족한 영향이 컸던 것으로 보여진다. 실제로 컴백 직후부터 SNS 상에서는 블랙핑크의 퍼포먼스 커버 영상이 쏟아졌으며, 멤버들이 입었던 한복을 모티브로 한 의상부터 헤어스타일까지 전부 큰 관심을 받고 있다. ◆ '블랙핑크 효과', 시총 1조원 돌파 가능성?



그룹 블랙핑크 /사진=YG엔터테인먼트 제공'블랙핑크 효과'는 바로 YG에 긍정적인 기운을 줬다. 블랙핑크가 컴백하던 지난달 26일 YG의 주가는 3만3850원으로 장 마감했다. 이후 블랙핑크의 신기록 행진에 상승세를 타던 주가는 29일 4만1000원으로 52주 신고가를 기록하더니 다음 날인 30일에는 4만2750원으로 재차 종전 기록을 깼다. 블랙핑크가 컴백 활동을 펼치던 해당 주에 시총 7000억 선을 회복하는 날도 있었다. 지난 7월 8일에는 종가가 4만400원이었는데 시총으로 따지면 무려 1100억 원 이상이 훌쩍 뛴 셈이다. 버닝썬 사태로 한 달 동안 2200억 원이 증발했던 것에 비교해보면 약 2주 만에 그 반에 해당하는 수치를 벌어들인 것이다.무엇보다 올해 남아있는 블랙핑크의 활동이 더욱 많다는 점에 주목할 필요가 있다. '하우 유 라이크 댓'은 오는 9월 발표할 정규 앨범의 선공개곡으로 음원만 발표가 됐다. 올 여름 두 번째 신곡과 9월 정규 앨범이 예정된 상황이다. 특히 정규 앨범이 발매되면 음원 수익과 함께 앨범 수익까지 기대해볼 수 있을 것으로 예상된다. 블랙핑크의 활약에 이어 신인 그룹 트레저 데뷔와 빅뱅 컴백까지 가시화된다면 상승세는 더 가속화될 수 있다.김현용 이베스트투자증권 연구원은 ""블랙핑크 신곡은 6월 26일 공개한 것으로 본격적인 실적 기여는 3분기로 예상된다""면서 ""3분기에는 블랙핑크 음원 및 음반 실적이 전분기에 잡혀 흑자전환이 가능할 것으로 예상된다""고 봤다. 그러면서 목표주가를 4만4000원으로 상향 조정했다.이기훈 하나금융투자 연구원 역시 목표주가를 4만4000원으로 상향했다. 그 이유에 대해서는 ""블랙핑크의 글로벌 성과에 더해 앨범 당 판매율 가정을 2019년 32만 장에서 2020년 60만 장, 2021년 130만 장(2번 컴백 가정)으로 상향했기 때문""이라며 ""경쟁 팬덤인 트와이스·아이즈원의 50만 장 돌파, 그리고 첫 정규 앨범임을 감안할 때 60만 장 돌파도 가능해 보인다""고 설명했다. 더불어 ""트레저 데뷔를 포함한 기업가치 상향 모멘텀이 9월까지 집중되어 있다""며 ""시가총액 1조원 돌파 가능성도 있다""고 전했다.김수영 한경닷컴 기자 swimmingk@hankyung.com기사제보 및 보도자료 newsinfo@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			YG 트레저, 데뷔 D-6 각양각색 자기소개 '매력 폭발'
		",2020.08.01. 오후 9:07,None,None,None
"
			블랙핑크, 첫 정규앨범 10월 2일 발매 확정…YG ""글로벌 시장 집중 공략""
		",2020.07.28. 오전 9:57,None,None,None
"
			YG 신인 트레저, 데뷔 첫 온라인 팬사인회 비하인드 공개
		",2020.08.23. 오후 4:21,None,None,None
